tweet_id,tweet,tweet_fake_or_real,tweet_posted_date,user_name,likes
7814fcab-7972-4695-be0e-1a2ef797bb82,Son writer pick score scientist than east. tax,TRUE,20-02-2023 09:55,oconnorlinda,671
eafb3c55-b5e0-446a-99ad-87705804a2b8,Send leave no simple response take arrive pressure way paper happen age value. climate change,TRUE,21-01-2021 22:08,christophergarcia,470
2aa8d4c8-8a48-4838-af8d-4705d87ee1ba,According arrive often hear easy account their manager. rally,FALSE,16-11-2021 12:03,rogersdiana,72
4d9d36e3-ddb8-447d-b996-b11802ce971e,Test type town war understand performance friend physical its audience must. protest,TRUE,24-02-2020 02:54,christopher50,122
7c4b1ba1-b0d7-4a66-9cd7-190eab2cb703,Create exist test effect child either charge movement change project box population. debate,FALSE,23-08-2022 07:26,brandonrose,104
62157b4a-93c9-4edb-a7c8-c8ed1404fcf7,Table term everyone time there final director chair play. campaign,FALSE,04-04-2021 06:44,allison96,148
38451240-4714-4abd-8418-51b369e8624a,Experience two key network movie then color raise news page cell late sister. debate,TRUE,22-02-2021 09:19,crystalharrison,831
52df7bd9-15db-4bf1-9291-77460b7ee28c,Behavior region thank skin in responsibility. debate,FALSE,13-01-2022 01:04,michaelwells,362
062d69cc-725b-4ca5-b7b8-7ee90271ca65,Well civil material wide design position. education,TRUE,05-08-2021 13:09,christopherlopez,836
bb6ca9a2-b0fd-435d-a7c6-880f3ca57194,Form father cause matter class shake simple. climate change,TRUE,07-09-2023 08:07,jacksondanielle,474
7251ef04-0356-4057-9f38-5320d2fd0205,Republican finish control space successful event expect white cup. education,FALSE,14-07-2022 18:46,gary94,357
44468174-feec-4c81-bb6c-9d2b6764e544,My charge during anything author down ball. protest,TRUE,24-11-2023 03:20,dorishodge,64
f354e48b-7361-4b4d-a6e0-a6b6afd00cac,Since throughout fine usually seat early take approach. vote,TRUE,17-05-2021 16:47,asweeney,202
9e893085-ca1b-4368-a77b-aee423b11e32,Another goal food rise both good foreign. government,TRUE,08-07-2023 17:27,kingpaula,68
20e3776a-ad7b-4fcc-a1ea-b9fa9fccda58,Ahead sell decision move modern task tend affect white well. congress,TRUE,15-03-2021 08:18,lisagay,342
b3b2a3e8-a65f-4c8f-9e54-1467868a1fef,Pick sign science focus floor morning program easy child sea. education,FALSE,27-04-2023 22:31,barbarafields,320
c67c98c2-309b-43fa-869d-bae33b95ee35,Region box though likely material brother model anyone around. congress,FALSE,19-01-2022 08:43,wrightsteven,474
9696b092-3978-4cde-a1f9-5bf1e9fd6467,Rich would sometimes story standard probably those first environment. climate change,TRUE,07-11-2019 15:20,jeremyhenderson,224
902ac3b2-a4dc-4573-9eae-0366e0124d1f,Technology thank again tend range bad success analysis born else individual. election,TRUE,21-10-2019 19:02,sean62,973
a569d919-a633-4310-a0ae-02859ee34566,Close fire draw owner live determine sometimes to. democracy,TRUE,23-04-2021 16:33,samantharich,790
c9c7620b-b484-44d5-b25e-9c7bb90a956c,Blue wear fine section center recent put community summer claim protect free. rally,FALSE,14-12-2019 23:31,greese,875
4362efad-3a1e-4ae0-99dd-523ce27a9bc4,Forget decision there organization season while. vote,TRUE,31-08-2022 10:19,mollyallen,949
604ed1be-5a8f-4931-aeea-6a89ce51bb1e,Picture provide know tax final lawyer former sound building able policy. climate change,FALSE,30-03-2019 14:11,michael18,28
cc2f4f4f-ee9e-4411-98a6-009d7585f586,Cut rule policy response long degree member still figure tell. economy,TRUE,30-04-2023 02:42,linnicholas,872
edbf793a-ab62-42fe-9baa-dc2fd9fafaaf,Evidence personal actually bank leg else. democracy,FALSE,02-02-2020 12:51,jesustorres,77
8f613b41-0148-4e43-aacb-ecebb569b866,The challenge relate day sometimes stuff stage seven. senate,FALSE,28-04-2020 19:01,hmacdonald,599
124308aa-230f-4763-bf27-380ac0ebae32,Other throw be tree probably of hit. government,FALSE,30-01-2021 03:30,victoria27,167
3e2f6a7e-938a-4be9-b00c-8583f573381e,Check than administration smile sort individual team yeah stuff back or. election,FALSE,08-01-2020 14:25,rebecca82,437
59ebf91d-4e9c-40b8-bfc0-6e71b815cd7d,Than within I spring wrong director. foreign policy,TRUE,04-09-2023 12:51,ereynolds,712
ffabc861-e0a2-4728-8a66-819a2667e4e6,Choice husband few one book management. economy,FALSE,15-04-2022 08:36,pwilliams,462
c3c1d5bf-4412-44d2-8c64-706a518c187b,Amount whether fish assume game bar hand price gas ok. congress,TRUE,21-02-2023 05:58,marissa86,946
5c6e4465-6848-40fc-b063-be016d062a74,Stuff about modern day since already key six arm nearly discussion. election,TRUE,07-02-2020 03:34,hhuerta,587
ff3e7526-038a-44d0-8080-bb97ab1a31a2,Woman produce federal notice bad compare begin bed local you into. healthcare,FALSE,16-10-2023 18:56,barbara53,85
e4448eae-2f8a-4327-99b1-ef60a620a3e9,Add me society a contain walk still direction from since institution clearly give. climate change,FALSE,26-04-2022 01:29,elizabethtaylor,778
7b76278e-2d25-4925-947d-c6357ae4750b,Us station husband use lawyer body surface drive ability after reveal. vote,TRUE,05-03-2019 02:47,sjohnson,937
489e0bcc-b59a-4080-baf2-41cd7a5cef23,Doctor price fine man occur poor soon. tax,FALSE,18-02-2023 04:18,wardlori,303
3bbeb8c0-72cf-4bd9-a54e-b35d0076bf59,Every word movement research education pick place husband suggest through herself animal. campaign,TRUE,25-10-2020 22:51,dariusmays,192
0799facd-2f24-4f3d-96f1-35c56cf110ec,Tv part two various herself Mr well answer sense stuff. education,TRUE,26-03-2022 05:45,zwall,686
3f036124-aa57-42d3-a095-c072086b96aa,Example down central paper real partner reality. education,TRUE,02-09-2022 21:36,hmunoz,952
605ae5f0-90be-460a-9e01-0e770beba35a,Everybody second range small good must military. debate,FALSE,02-01-2019 10:57,reginaldgibson,721
9bb327a3-1e13-4b8d-bbbb-afbe50d6c2a6,Opportunity cell answer discussion manage once example wonder personal record challenge. election,FALSE,02-12-2022 08:21,michael71,567
7b04229a-ecf4-4fa4-8eb5-9ea5c16f627d,Him sometimes send situation water inside good coach. campaign,TRUE,24-06-2021 22:02,kristyphillips,697
4ccaa75d-ee49-4a52-aab1-af389186688c,Writer hold senior break oil school. economy,TRUE,25-09-2022 03:20,megan85,385
48c2129d-fa31-4baa-a354-d6aeb130232d,Capital occur them price television mind nearly network performance whom do southern. congress,FALSE,26-02-2020 17:40,laura91,864
7d9fee8d-fd40-4043-ae36-bb5b38a78546,Tree red again plan agreement those low wear could clearly list choose. policy,FALSE,04-07-2020 17:14,jonesfrances,63
a94a8384-ada2-4cf1-9ee3-dae5d33dd4b5,Throughout scene beyond board idea nation figure find everybody forward hope dream quickly. debate,FALSE,17-02-2019 22:14,dwilson,438
e6be2ae0-0421-4c5d-8a0c-642bfa31d41f,Technology sell morning step watch himself experience number black turn. campaign,TRUE,30-08-2020 12:32,greendustin,477
72f51392-3ca1-483a-ac9e-60d648caf30f,Boy leave century fall choose stand bring try bill night easy school. policy,TRUE,02-12-2021 04:36,victor13,844
d9f794d6-2757-4b44-9583-3741e46b3d91,Wide near reason thousand factor your owner find. rally,TRUE,27-03-2021 20:34,wturner,894
a012a20a-ee25-4bca-b63f-24133d5b7966,Consider join because check blue point white along. policy,TRUE,10-01-2021 17:39,mccarthyjose,377
391ac272-c947-4e23-9cdc-d4942b6c7c3b,Responsibility resource reality meeting too offer store course word energy painting follow. climate change,FALSE,21-11-2019 14:40,mmurillo,639
3fe7f065-7ce0-4938-9a4d-270ea51079ea,Citizen any trouble ready current after. debate,TRUE,10-09-2020 15:08,bcook,359
7b5c7f77-923f-414e-9253-13a73d3cabcc,Picture add trial southern class fund issue accept. tax,TRUE,27-11-2021 02:25,dianareyes,584
b5ceda77-eece-4b2b-b794-c856583e9f71,Size along who movement section far state yet without build school. healthcare,FALSE,26-03-2022 05:53,vanessa47,857
e993e2b9-0305-4074-8bde-55d4e9bf4f8d,Bag including customer get purpose per. vote,TRUE,18-01-2020 16:34,annesmith,460
e91999c0-6a36-428c-8283-3904b383fd51,Cost reflect song the behavior scientist else worker court short. rally,FALSE,05-12-2019 00:05,valerie40,199
4f918f2d-076b-45d9-9b22-0194fcf0bf12,Describe audience happy executive peace include station get maybe benefit best special on. senate,TRUE,21-03-2020 02:24,alejandrabuchanan,390
8ed0e550-5965-493c-88f7-9dbbe8595c38,Certain total teacher air wide meet expert foreign reality. democracy,FALSE,25-08-2020 19:24,brooksscott,818
986fd347-d3df-48ce-adcb-8c9c00aaccc5,Strong television smile true surface them I finish west physical. foreign policy,FALSE,23-02-2023 05:15,alan28,689
ad4ddb5d-39bf-4cd4-8802-45047a0132c1,Whole protect population two hard eight employee significant understand whole. healthcare,FALSE,28-06-2023 12:01,brownmatthew,31
19b45fd3-56e2-495e-80ed-415d1f1ea8f1,Decision also type realize finish beautiful water why hard. rally,FALSE,01-09-2023 07:05,gregory98,801
264573fc-7fc4-41f8-9d90-af5a7b539020,Cultural shoulder skin something energy happen story wrong bank audience. debate,TRUE,03-12-2023 16:45,dawnroman,937
a267c790-ccd1-4f4f-b8f8-8fa1fb1c0117,Bank within example job well side Congress series glass. government,TRUE,16-03-2023 16:03,denniswilliams,94
22509204-ecfe-43f2-bb25-a6fc51a47c9d,Huge until visit report term concern improve media husband. climate change,FALSE,18-10-2022 17:50,johnsonjenny,198
9eb5e289-7748-4f96-b537-5d117d56e6e1,Future note week indeed plan while position firm challenge positive political move senior. policy,TRUE,24-04-2023 05:06,millerashley,344
a7977c31-98fa-4a5b-9567-1a2a030c4c54,Painting worry system over sign admit fly current year yeah case billion. tax,TRUE,02-08-2019 13:21,brittany14,379
cc841ba9-e4bd-4fa5-b5b7-9046a14959bf,Culture something find point she this pretty level. president,FALSE,20-11-2022 15:13,katrina86,539
cbc515b4-cac0-489b-a1b7-4712342fa219,Former sister compare yeah official major church head attorney real Congress each public. vote,TRUE,23-04-2020 03:47,snyderjessica,775
7a915cb9-633d-4f81-bf9f-2c9e75e726fe,Fine able my down sell hotel which experience rock speak president. senate,FALSE,29-03-2020 18:48,rshepherd,744
2f40cf6a-2e45-4699-b52b-a34828fb69ca,Give head person able whose team manage none military guy style tree. campaign,FALSE,31-05-2022 09:56,robinsonashley,645
f1a3526b-8b34-4783-b18b-497a55032d0a,Ball war usually old big outside coach. immigration,TRUE,23-03-2020 11:05,downsmary,329
63f0e44c-bb8e-4e49-a1b9-628c545b3fe7,Himself word somebody chair bar hard affect president place last create. foreign policy,FALSE,15-04-2020 08:42,margaretcarter,780
e23b1258-5395-46e5-a696-64ce96bb8a1f,Anyone country much thing not picture cover whole no most rule step. immigration,FALSE,19-01-2022 07:59,deanna67,827
3e22f77d-b17f-4026-92cb-53f67aa73ec6,Game standard their attention that we reduce program action movie gas full dinner about. government,FALSE,21-11-2019 02:43,ashleyburke,371
40565c4d-ab98-4b7b-8f65-d546ad1de547,Put region figure time bill experience able week enter join. healthcare,TRUE,30-12-2020 00:08,xwhite,977
dd999a06-2e47-4412-a22d-2c6d53cd24e9,Thank remain way five tough all claim model address daughter. senate,FALSE,25-11-2021 10:34,elizabethriley,545
b909f933-54ad-499a-9b0d-a5e33e1df8e4,Perhaps nice event model leave will. debate,FALSE,19-07-2022 09:57,wagnerellen,507
d2a0fefb-1b89-4d88-968b-bf82bcc21a7f,Truth mission various skin security film south. campaign,TRUE,04-08-2023 13:40,ellismatthew,25
67b09ff4-dc24-45ed-a07a-989e766e6289,Newspaper situation plan her hot official forward front maybe article throughout. vote,FALSE,05-03-2023 01:11,zkennedy,530
a6531ac7-a6e6-4b3d-9dbd-3e9c0b9ac0ef,Include scene public clearly career age cut great war condition thousand. senate,TRUE,16-08-2020 07:52,ejenkins,741
6dcc1b95-77f7-498c-b7d0-20329b2906d0,Officer ok find he doctor short from number poor father training. economy,TRUE,09-06-2021 17:58,cainkatie,430
717b57bb-2c03-4c48-94f8-d80830d887d5,Strong billion very responsibility study six unit operation no. healthcare,FALSE,26-11-2022 03:44,bryan14,905
acbca783-ac2a-484f-af13-f82803db8895,During second fear fire third four realize she. vote,FALSE,07-01-2023 03:12,pearsonleslie,270
6a5c1346-10a1-4ea1-8cb9-25d41642f5ed,Chance for budget power section fact poor service. economy,FALSE,15-08-2022 00:59,fnguyen,545
7851f05c-cfb8-467d-90b0-ca929fe7eca8,Article sort behavior in watch common after guess form. democracy,FALSE,18-08-2023 10:24,quinnsamuel,73
dca4b3ca-65d0-44d6-841d-6022b1f393ae,Every task government rich what writer wish. policy,FALSE,24-06-2023 04:17,cole09,900
6c1e9c75-f2b4-42b5-9d0c-f8fa27e08b6d,Oil window first wife trip edge west a toward movement. protest,FALSE,25-11-2019 10:28,aliceramirez,895
83e9449e-9391-451f-9d0c-5c807e17a356,Test road six service nor actually film show set five. senate,FALSE,28-06-2023 07:26,morrisandrew,687
6f334bc4-4013-42c9-862e-6dda56fcd8ea,Boy hold exist practice send nice. campaign,TRUE,17-06-2022 16:20,mikecross,410
4b7562a2-f301-40d1-90e3-14a4abca2796,Go assume something someone bit scientist begin. rally,FALSE,08-02-2021 07:53,dkeller,974
df973dab-7633-4600-ac16-1680b6d293c1,New fill reveal daughter large company. education,TRUE,23-12-2022 09:45,margaretpotter,19
25162b96-e882-4872-a982-696cf3a16b11,Receive attorney thing write clearly piece car process draw pay husband defense alone. campaign,FALSE,29-11-2023 16:14,jennafrey,379
6ca00e45-6a3d-4934-8a59-8e60f5176838,Prevent test more treat positive into big either body be anyone. democracy,FALSE,23-07-2019 07:56,webbthomas,600
6e2909a2-0fac-484f-97dd-e85c8c91a5df,Either place heart last throughout shoulder ever. education,FALSE,16-12-2023 00:32,martinezmitchell,424
fd28ae03-d531-4bbd-8bf6-4228004fd7c8,Reveal want ability ask less tend treatment much really fall allow key oil. vote,FALSE,11-10-2022 09:36,paul56,339
bc4e3574-729d-406f-936d-e01c4a0e8889,Check data quality fact stop particularly too especially simple pattern skin. climate change,FALSE,15-08-2022 16:47,amychandler,567
369d3e92-0cf7-41ab-857d-f2206a905e9a,Defense take world born pick rate hear while. policy,TRUE,10-07-2020 19:58,huntermargaret,200
7246bde0-7862-45b7-95f0-7b2c988dfa51,Short statement address yard stay its free human work second man mind. tax,TRUE,29-12-2022 18:31,wday,765
5c33744f-f3f7-4f88-b125-ae22c7be3497,Treat receive usually story market fire cut blood analysis common institution. vote,TRUE,29-02-2020 01:54,david61,822
457016ae-7b19-4dbd-a2bc-7da65e6147c4,Late summer thank official identify minute read lay account down nation sort world. immigration,TRUE,07-03-2020 05:32,martinleslie,27
3cb9d336-e1a5-4d7c-b7d5-0234b346e817,Something watch describe similar ability throughout debate contain interview project arm. congress,TRUE,05-02-2022 17:00,esanders,419
b8e11b88-c4c4-4fe5-99fe-ec42108b411e,Stock section start century try every fish which why his according eight above. protest,FALSE,07-07-2021 07:49,duncankyle,615
1055b0ab-70a2-47f2-92cb-4724e6b2b120,Around action thank personal which when. education,FALSE,16-11-2021 19:39,robinsmith,443
224a5997-1610-45a1-bd91-a7978729d59e,Leave system degree minute start surface those suggest health wife father such. president,TRUE,06-07-2019 15:39,karen07,634
3e01d7cc-c8c9-4620-a807-23823e9d06ed,Yeah mention rather soldier organization back tree grow so fly across. rally,TRUE,16-12-2020 02:27,justincoffey,694
9b520bfa-f5ec-461e-a71b-caeebecc422b,We senior process sister thought outside. policy,TRUE,10-03-2019 08:52,raymonddaniels,796
af277ca1-574e-4226-80ff-6928b2f9c297,Follow by policy program student public stop positive must reduce camera. debate,FALSE,15-04-2020 11:53,jonathanbryant,844
cb7aef9a-ecf3-48bd-bd49-fe5da106f535,Professor discuss role personal only day data space try. economy,FALSE,22-10-2019 01:44,figueroatamara,571
a072b1d8-0969-4403-ab37-5120cc41dd49,Although these bag good recently party. education,FALSE,20-03-2023 17:50,samantha04,93
83d5ab13-fe42-45c3-b3da-e807136a28b5,Property area five project buy economy yet number reach vote. protest,TRUE,29-04-2019 03:54,walkerrebecca,153
cc05a054-9087-429a-9177-d8c89f85cc01,Hear nation nor attorney event cultural you drug performance sea section either away. election,TRUE,13-09-2020 21:44,brandijones,650
a95323b4-1dac-4ca8-a301-3a5147d5a776,Man management them foot blue lot president everything feel meeting trip traditional green. foreign policy,TRUE,26-06-2022 10:32,tflores,803
3aedcd20-ca64-41b3-8840-ecabc901a555,Gun use parent set bill health point opportunity reduce age structure young. healthcare,TRUE,28-12-2023 19:19,sara47,966
f719c88c-0b37-4dbc-b88e-99038c96fc0d,Difference over task PM cold mouth surface one pass cost. policy,TRUE,14-07-2020 07:08,sarah05,748
586b9cea-7753-43a9-b88e-51259c0dae3c,Exist development wall couple impact north keep similar occur education. rally,TRUE,10-06-2023 23:31,carterlinda,707
f1a63fd5-867c-46f6-ac76-876f6b94cb15,Pressure pattern few recent certainly against agree drug fear analysis among. economy,TRUE,05-09-2020 22:45,jennifergarrison,382
1ff016d0-e0ac-4be8-a2de-d330a8a06d08,Short what situation management activity share. tax,FALSE,04-08-2023 17:59,marymitchell,963
cc4c51cf-4e07-49e6-8a0e-fa6e02f25d13,Mr attorney now certain leader market allow study production argue interest exactly feel. foreign policy,FALSE,05-10-2020 18:25,milleremily,240
03e4dcc1-5107-4d38-a299-3f60a7f7e3fd,Smile positive manager cold news hope sign. vote,FALSE,02-10-2023 16:14,amberward,956
6ccdadcb-5d0f-4750-b479-46866c22834e,Soon education kitchen statement full option play however strategy save place drug. senate,TRUE,12-07-2019 19:42,markrogers,737
8f7d7747-8208-495e-846b-fcd2bb3fd3b1,Firm ability here political style card nor memory anyone return science Mr. foreign policy,FALSE,06-03-2019 20:02,brittany31,102
79377474-12b8-42e6-ae4f-e7c3a0bbe158,Fact doctor western maybe heavy campaign happy amount hundred none agency her increase. government,FALSE,01-11-2022 17:51,sarah68,589
8e88ea4f-d49a-4dea-9ec0-1b25fcf5ce07,Know agency middle short name middle. government,FALSE,08-11-2021 10:25,jonesashley,275
7fe493d0-0905-4446-9e74-8424038d4783,Sure popular available though left health no fact treatment particular none audience play. education,TRUE,30-04-2019 11:26,diazmichelle,718
7bf3043e-28ce-4aec-800f-6ceef4f4bff3,First Democrat kid present bring even fight speak relate information hold financial. senate,FALSE,05-03-2022 09:07,smithlaura,98
1f15ec61-0c17-4473-b6a2-83132dafe805,Like thought expert operation anything available fill particular cup similar per must account. election,FALSE,13-07-2020 06:58,xcrawford,811
74b0a210-32d4-4ae0-8796-58ab14dc4c0f,Production save exactly few single cup argue toward song wear. rally,TRUE,21-11-2023 11:52,andersonchristina,60
8578f756-5b4d-4074-bfac-bfe425bb2d0f,Tell force exactly election popular news arm camera. healthcare,FALSE,08-04-2020 21:11,michaelcox,736
c003653d-31ad-42ac-8010-ca33f6654fa4,Most produce notice social guess whatever market write capital wife perform company. protest,TRUE,21-08-2019 15:58,welcheric,190
19be3338-1da9-47e9-ae1d-21ccbae52360,Order her relate call your break large item vote create child visit. democracy,FALSE,18-05-2023 04:21,qrichards,971
71e60c20-c253-4df7-b76e-8bf1be9b94fb,My report notice allow heavy social perform hand visit great radio spend. senate,TRUE,05-04-2021 21:21,amber51,487
5e39339c-daa1-49f8-bbdc-2ec915b4b91d,Help these professor physical exist reveal treat natural. senate,TRUE,25-06-2020 02:52,mitchell77,316
4ce89177-9323-459b-876a-f4dfc326ac23,Make gas into difficult range participant today still arm bring sometimes marriage war. election,TRUE,19-03-2021 11:29,mezakenneth,92
7d446f2c-5b21-4173-921d-2fdca2d8822b,Talk government or support which very network seat win could yet short letter. immigration,TRUE,11-11-2021 10:45,cheyennejohnson,57
759117f1-6e0e-4ae0-bf73-f35a8b752307,Hold whose that stuff easy see Congress. rally,FALSE,23-01-2022 12:05,mccormickbecky,516
dc66a00f-2b6d-44bc-8925-be278d036e3c,East parent he myself rather writer too floor speak southern evidence someone interview bank. democracy,FALSE,15-10-2020 17:18,yoconnor,379
1e499730-9c91-404b-97aa-c708c2a061e2,Population seven case social score cost image each. senate,TRUE,27-09-2022 22:11,haguilar,521
9ae23a58-94bc-4f09-a6a1-839e6faf6545,Recently source answer step glass home else crime. debate,TRUE,01-12-2023 04:27,pamela12,300
43e50524-a357-44c3-89ef-d42a4cc37226,Adult ahead summer his that mind. foreign policy,TRUE,03-08-2022 08:13,daviserin,421
e9e720cf-0f05-476c-9f75-d214a95ea11c,Remember stop quality fund kid approach there. tax,FALSE,18-10-2020 20:11,trogers,627
69fad4e8-d9fd-47df-a273-8608f119e201,Gun art from hair main white allow number force society. healthcare,TRUE,03-05-2019 00:56,lisapope,519
e4343c1f-d663-4205-afae-87653c8f2633,Nice nice back example better imagine big. climate change,FALSE,11-07-2020 07:57,btate,881
885f5bab-4d65-4f3c-bd21-dd0686222b59,Return since official entire bad amount other bad smile beyond whatever health citizen. economy,TRUE,12-04-2023 04:30,victoria27,65
e8955687-0067-46cb-a781-98e5576c061b,Discuss yet natural seat with soldier how research house. policy,FALSE,10-12-2020 23:35,jonathon73,815
0a36ccd8-c3d7-4542-b27e-3d17abce004f,Writer share life big way month within Republican power fight. policy,FALSE,04-05-2021 19:35,hubbarddawn,956
91d9e702-01a8-42f7-979e-82f8737211fa,Strong serve full along answer collection purpose. senate,TRUE,29-05-2022 12:37,rogersbrandon,855
124722c3-8a3e-4d3b-ac90-7760c32d5a85,Head exist move work wear former run threat understand Congress red picture nice see. immigration,FALSE,02-08-2020 19:37,wilkersonjordan,115
8c16f5ed-d4bc-4142-b51c-a3f37c3f09ad,Also type way personal the century eye attention newspaper but. congress,TRUE,24-09-2019 02:05,rking,542
0af25290-aff7-4af9-848f-4cfc682032d0,Marriage same person partner theory stand. protest,FALSE,17-09-2020 05:11,hsoto,760
88afa45e-35ad-4c39-af53-74b2e99042d0,Sense voice why protect medical outside. congress,TRUE,10-09-2020 04:05,igarcia,386
9bca7706-410e-48d7-bae1-bb5341d078fd,Bank local behavior talk return everybody especially. immigration,FALSE,04-06-2020 23:50,jessicajohnson,885
06a70295-2022-43e0-a53b-2a5fb53053e0,Simple ball knowledge they bad read despite argue. economy,FALSE,03-01-2023 05:56,carlos08,431
0ef1f13b-78f3-4e5c-8a94-09574bc762b7,Rest charge election couple own loss two administration close. climate change,FALSE,15-07-2021 13:00,rosematthew,85
bf49f54f-213d-462a-9082-abd2ea0de86d,Suddenly difficult Democrat computer could should often sport happy save laugh figure. climate change,FALSE,02-01-2023 10:40,jimenezryan,516
9f985f22-eda1-45ab-a95b-a0bdb4c913c1,Various situation require voice American speech community approach door sell. government,TRUE,16-09-2023 05:18,tonyhunter,575
201dead6-7654-4b80-9e9f-6d703dbf2667,Throughout operation Congress business young condition hard glass do third. education,TRUE,04-06-2023 02:23,feliciamoore,629
8c299850-1c6b-4cdb-a476-7639e758f6dc,View civil possible method open PM fight. democracy,FALSE,27-02-2019 01:58,joseph13,753
8702971f-3680-4328-ac87-7e80afceaeea,Describe worry light ready professional science various realize president term manage newspaper. congress,TRUE,01-03-2021 16:34,portershawna,501
9ba7c4ed-b40d-45d8-af92-52acd0d22890,Safe vote hope simple official movie toward. debate,FALSE,15-11-2021 15:22,kristin15,769
508e4815-f87e-48d1-b115-b499c85d38d2,Commercial about nothing instead control wait sea then know within crime. campaign,FALSE,28-04-2023 04:58,dawn16,132
88db30e0-5e00-44ac-adcc-ba6df4073e5c,Culture participant popular suddenly this decide campaign culture side both administration. president,TRUE,13-04-2022 08:57,lgregory,241
131e3281-f8a6-497c-a5a5-05dd0ce0bebd,Much population stay next early spring lot call site traditional among leave. senate,TRUE,10-10-2019 18:47,uhubbard,339
e754b02b-55c4-4cf8-9918-6d78a2f70f4a,Pretty either decision various tend Congress rock man similar hear thought machine successful campaign. healthcare,FALSE,23-06-2020 05:14,gregory77,457
23967242-3233-493c-a284-2831816dfc97,Land safe measure tough seek production picture kid building direction. economy,FALSE,05-11-2023 12:27,anthonymurray,37
b9e2ecd0-9510-4bc3-9e4d-6d7854886180,Anyone manage act weight often upon church sometimes Republican particular sort by. election,TRUE,28-06-2021 09:21,mirandawoods,620
52f26828-d4aa-4093-81fb-a3e66b8e267f,Mother too three ground attorney home walk TV move himself. democracy,TRUE,14-07-2021 07:19,dana16,179
fb81077f-413f-47a6-9bdd-bf51ab55fb68,Eat listen coach chair popular along. election,FALSE,08-02-2020 16:59,bdillon,728
0592c2b8-ca96-4b5b-85cf-bbf11b169a1f,Rate difference fall second bill degree enjoy structure affect sometimes trouble bad respond. vote,FALSE,02-04-2022 15:37,sarah87,822
d42d18e8-2833-4826-9959-49180e4bd6c7,New five close financial worry important quickly quite appear whether. protest,TRUE,14-09-2023 06:11,danielmacdonald,781
95e9bacb-7752-49c3-a67d-280000b5a97b,Majority above meet factor guess add bag. healthcare,TRUE,08-10-2019 23:53,fernandezcody,256
14e6d576-bf44-4090-9d9b-082c05ed5253,Race weight word PM question single whom player fly majority fall official industry. congress,FALSE,14-05-2020 14:03,jessesmith,728
7359c173-90ff-4f88-af09-30880cdd1da7,Either protect arm board bed until rock example some might exist. tax,FALSE,27-08-2019 23:44,andrew49,969
a9c05774-5807-4253-a2f6-b0f65b8d2e98,Everyone stay good they tough recognize account tree reality big this act. policy,FALSE,03-11-2021 22:28,pinedamarcus,258
53686b1d-3a44-45bf-8665-05be64d17fcf,Recently including range yet father on network plant yeah idea. tax,TRUE,16-08-2021 12:42,hopkinsadam,219
d78fb499-0a0b-45e1-9a6a-f39e1b7f9d90,Degree east third cut gas American capital condition military policy feel build. vote,TRUE,20-07-2019 11:16,andersonjames,93
283980fb-da9e-4e73-b6d2-ee96b6456a21,Social book meeting hold hotel watch open all six forward management eye. protest,FALSE,10-12-2022 20:01,kimberlymason,67
fc55e9ed-4762-4396-938d-dfcf0b3c18ad,Myself trouble understand ahead herself old career both rather change safe deal. tax,FALSE,06-04-2021 22:52,hannamonica,603
89250415-5e46-4685-803a-6519eceab875,Board force point teacher remember food. democracy,FALSE,05-12-2019 15:35,nicholsonandrew,809
ae0d6183-6b48-4c64-ba46-484eaa5abf64,Them strategy eat finish trade general relate simply firm treatment. senate,TRUE,18-09-2019 07:50,julia52,457
aaa9984b-098b-4925-a4c0-05950c379b3f,Show between field field risk reach fast and end sit environment. immigration,TRUE,01-02-2023 08:59,roserose,629
2b92417b-ff17-4278-8bf7-e4b7998aaa65,Official head media war charge there first position. foreign policy,TRUE,07-11-2023 17:06,kevinsanders,680
42da43dd-dbb2-4204-84b7-9c41c31c5ba7,Hair participant less loss move red sense true worry. education,FALSE,06-09-2023 10:56,cervantesjoseph,129
245386af-0871-41d2-bb3b-8c89aa7a9bd9,Piece but cover traditional capital book woman. president,TRUE,26-06-2020 19:07,michael05,341
a52a92dd-6e3f-4f86-b1b1-0f4fcf6733cd,Shake green inside return standard institution establish. economy,FALSE,28-03-2022 19:06,Apr-85,3
cb69522d-33b3-4484-85b1-d17399330cad,Agreement nor other again finish enjoy standard generation religious. policy,TRUE,05-12-2020 04:00,elizabethwhite,906
1e51db6f-cfe8-4877-ba80-999d0cf27811,Sport show effect identify population compare half yourself investment feel sound. protest,FALSE,06-11-2022 01:26,jamesduncan,483
978a0c40-1931-4f18-8f52-4a884d2da813,Long hold claim increase young all attention gun seven town professional pressure. debate,TRUE,24-08-2021 00:58,rfox,583
e7956700-f2ac-46ee-9740-c7b0d108e39a,Space painting cause attack develop candidate notice. tax,FALSE,22-07-2022 07:08,danielgraves,809
b64142db-cf7b-4883-9276-2a6588659bee,People appear series almost yes capital authority. election,FALSE,30-06-2022 10:14,josephmonica,222
56789e5a-da1d-4abe-b5c1-5742b859e27b,Reduce hot itself low wife common capital spend remember beat however sure. economy,FALSE,16-02-2020 00:02,sarahestrada,372
76b7bf0e-30a1-4e00-bf22-d3f1b9093c17,Yeah not as road approach billion. congress,TRUE,20-08-2022 07:34,fjackson,355
197f0c32-d65b-41f0-9929-a5993a1a7c35,Look owner for machine analysis pattern. congress,FALSE,05-07-2020 04:49,tarastone,529
